order_id,order_item_id,product_id,seller_id,quantity,price_bdt,freight_value_bdt,shipping_limit_days
O000382,2,P0001,S0017,3,3771.90,48.07,5
O000383,1,P0015,S0021,2,13822.20,48.19,1
O000384,1,P0032,S0032,3,11761.50,48.42,10
O000385,1,P0049,S0003,1,3640.80,48.65,9
O000386,1,P0066,S0014,2,16612.20,48.88,8
O000386,2,P0069,S0021,1,3199.70,48.99,1
O000387,1,P0083,S0025,3,16525.50,49.11,7
O000387,2,P0086,S0032,2,3869.20,49.22,10
O000388,1,P0100,S0036,1,4801.00,49.34,6
O000388,2,P0003,S0003,3,6395.70,49.45,9
O000389,1,P0017,S0007,2,15120.40,49.57,5
O000389,2,P0020,S0014,1,7368.00,49.68,8
O000390,1,P0034,S0018,3,1225.80,49.80,4
O000391,1,P0051,S0029,1,6187.00,50.03,3
O000391,2,P0054,S0036,3,7534.20,50.14,6
O000392,1,P0068,S0040,2,2462.00,50.26,2
O000393,1,P0085,S0011,3,25107.30,50.49,1
O000394,1,P0002,S0022,1,1185.30,50.72,10
O000395,1,P0019,S0033,2,4275.00,50.95,9
O000396,1,P0036,S0004,3,14234.40,51.18,8
O000397,1,P0053,S0015,1,5412.40,51.41,7
O000398,1,P0070,S0026,2,7195.00,51.64,6
O000399,1,P0087,S0037,3,17090.70,51.87,5
O000400,1,P0004,S0008,1,5646.60,52.10,4
O000400,2,P0007,S0015,3,3414.60,52.21,7
O000400,3,P0010,S0022,2,11478.60,52.32,10
O000401,1,P0021,S0019,2,1735.60,52.33,3
O000401,2,P0024,S0026,1,4047.80,52.44,6
O000402,1,P0038,S0030,3,12468.90,52.56,2
O000402,2,P0041,S0037,2,14954.20,52.67,5
O000402,3,P0044,S0004,1,367.60,52.78,8
O000403,1,P0055,S0001,1,1635.60,52.79,1
O000403,2,P0058,S0008,3,18595.50,52.90,4
O000404,1,P0072,S0012,2,10163.60,53.02,10
O000404,2,P0075,S0019,1,363.80,53.13,3
O000405,1,P0089,S0023,3,23482.20,53.25,9
O000406,1,P0006,S0034,1,2614.70,53.48,8
O000407,1,P0023,S0005,2,13228.20,53.71,7
O000408,1,P0040,S0016,3,12018.60,53.94,6
O000409,1,P0057,S0027,1,6400.70,54.17,5
O000410,1,P0074,S0038,2,6978.60,54.40,4
O000411,1,P0091,S0009,3,22860.00,54.63,3
O000412,1,P0008,S0020,1,4720.30,54.86,2
O000413,1,P0025,S0031,2,14889.40,55.09,1
O000414,1,P0042,S0002,3,16995.00,55.32,10
O000415,1,P0059,S0013,1,7728.50,55.55,9
O000415,2,P0062,S0020,3,23151.00,55.66,2
O000416,1,P0076,S0024,2,15708.60,55.78,8
O000416,2,P0079,S0031,1,6447.30,55.89,1
O000417,1,P0093,S0035,3,7830.30,56.01,7
O000417,2,P0096,S0002,2,12011.40,56.12,10
O000418,1,P0010,S0006,1,5739.30,56.24,6
O000418,2,P0013,S0013,3,14109.60,56.35,9
O000419,1,P0027,S0017,2,5983.80,56.47,5
O000420,1,P0044,S0028,3,1102.80,56.70,4
O000421,1,P0061,S0039,1,6391.00,56.93,3
O000422,1,P0078,S0010,2,9737.00,57.16,2
O000423,1,P0095,S0021,3,22884.60,57.39,1
O000424,1,P0012,S0032,1,2057.50,57.62,10
O000425,1,P0029,S0003,2,14001.20,57.85,9
O000426,1,P0046,S0014,3,24735.00,58.08,8
O000427,1,P0063,S0025,1,3852.80,58.31,7
O000428,1,P0080,S0036,2,5653.20,58.54,6
O000429,1,P0097,S0007,3,14316.90,58.77,5
O000429,2,P0100,S0014,2,9602.00,58.88,8
O000430,1,P0014,S0018,1,8414.60,59.00,4
O000430,2,P0017,S0025,3,22680.60,59.11,7
O000431,1,P0031,S0029,2,11944.80,59.23,3
O000431,2,P0034,S0036,1,408.60,59.34,6
O000432,1,P0048,S0040,3,21865.20,59.46,2
O000432,2,P0051,S0007,2,12374.00,59.57,5
O000433,1,P0065,S0011,1,6707.90,59.69,1
O000434,1,P0082,S0022,2,8413.00,59.92,10
O000435,1,P0099,S0033,3,8351.10,60.15,9
O000436,1,P0016,S0004,1,7492.40,60.38,8
O000437,1,P0033,S0015,2,1743.60,60.61,7
O000438,1,P0050,S0026,3,17122.80,60.84,6
O000439,1,P0067,S0037,1,7884.60,61.07,5
O000440,1,P0084,S0008,2,4361.60,61.30,4
O000441,1,P0001,S0019,3,3771.90,61.53,3
O000442,1,P0018,S0030,1,6421.70,61.76,2
O000443,1,P0035,S0001,2,1855.00,61.99,1
O000443,2,P0038,S0008,1,4156.30,62.10,4
O000444,1,P0052,S0012,3,16832.40,62.22,10
O000444,2,P0055,S0019,2,3271.20,62.33,3
O000445,1,P0069,S0023,1,3199.70,62.45,9
O000445,2,P0072,S0030,3,15245.40,62.56,2
O000446,1,P0086,S0034,2,3869.20,62.68,8
O000446,2,P0089,S0001,1,7827.40,62.79,1
O000447,1,P0003,S0005,3,6395.70,62.91,7
O000447,2,P0006,S0012,2,5229.40,63.02,10
O000448,1,P0020,S0016,1,7368.00,63.14,6
O000449,1,P0037,S0027,2,3803.60,63.37,5
O000450,1,P0054,S0038,3,7534.20,63.60,4
O000451,1,P0071,S0009,1,4501.70,63.83,3
O000452,1,P0088,S0020,2,13807.00,64.06,2
O000453,1,P0005,S0031,3,20840.70,64.29,1
O000454,1,P0022,S0002,1,7365.40,64.52,10
O000455,1,P0039,S0013,2,6230.60,64.75,9
O000456,1,P0056,S0024,3,8369.70,64.98,8
O000457,1,P0073,S0035,1,3167.30,65.21,7
O000458,1,P0090,S0006,2,11581.60,65.44,6
O000458,2,P0093,S0013,1,2610.10,65.55,9
O000459,1,P0007,S0017,3,3414.60,65.67,5
O000459,2,P0010,S0024,2,11478.60,65.78,8
O000460,1,P0024,S0028,1,4047.80,65.90,4
O000460,2,P0027,S0035,3,8975.70,66.01,7
O000461,1,P0041,S0039,2,14954.20,66.13,3
O000461,2,P0044,S0006,1,367.60,66.24,6
O000462,1,P0058,S0010,3,18595.50,66.36,2
O000463,1,P0075,S0021,1,363.80,66.59,1
O000464,1,P0092,S0032,2,14742.40,66.82,10
O000465,1,P0009,S0003,3,16172.70,67.05,9
O000466,1,P0026,S0014,1,3397.40,67.28,8
O000467,1,P0043,S0025,2,8616.00,67.51,7
O000468,1,P0060,S0036,3,2127.90,67.74,6
O000469,1,P0077,S0007,1,2870.70,67.97,5
O000469,2,P0080,S0014,3,8479.80,68.08,8
O000470,1,P0094,S0018,2,7870.00,68.20,4
O000471,1,P0011,S0029,3,10344.00,68.43,3
O000472,1,P0028,S0040,1,2301.50,68.66,2
O000472,2,P0031,S0007,3,17917.20,68.77,5
O000473,1,P0045,S0011,2,12054.40,68.89,1
O000473,2,P0048,S0018,1,7288.40,69.00,4
O000473,3,P0051,S0025,3,18561.00,69.11,7
O000474,1,P0062,S0022,3,23151.00,69.12,10
O000474,2,P0065,S0029,2,13415.80,69.23,3
O000475,1,P0079,S0033,1,6447.30,69.35,9
O000475,2,P0082,S0040,3,12619.50,69.46,2
O000476,1,P0096,S0004,2,12011.40,69.58,8
O000477,1,P0013,S0015,3,14109.60,69.81,7
O000478,1,P0030,S0026,1,1695.80,70.04,6
O000479,1,P0047,S0037,2,8471.60,70.27,5
O000480,1,P0064,S0008,3,23028.60,70.50,4
O000481,1,P0081,S0019,1,2976.30,70.73,3
O000482,1,P0098,S0030,2,7048.40,70.96,2
O000482,2,P0001,S0037,1,1257.30,71.07,5
O000483,1,P0015,S0001,3,20733.30,71.19,1
O000484,1,P0032,S0012,1,3920.50,71.42,10
O000485,1,P0049,S0023,2,7281.60,71.65,9
O000486,1,P0066,S0034,3,24918.30,71.88,8
O000486,2,P0069,S0001,2,6399.40,71.99,1
O000487,1,P0083,S0005,1,5508.50,72.11,7
O000487,2,P0086,S0012,3,5803.80,72.22,10
O000488,1,P0100,S0016,2,9602.00,72.34,6
O000488,2,P0003,S0023,1,2131.90,72.45,9
O000489,1,P0017,S0027,3,22680.60,72.57,5
O000489,2,P0020,S0034,2,14736.00,72.68,8
O000490,1,P0034,S0038,1,408.60,72.80,4
O000491,1,P0051,S0009,2,12374.00,73.03,3
O000491,2,P0054,S0016,1,2511.40,73.14,6
O000492,1,P0068,S0020,3,3693.00,73.26,2
O000493,1,P0085,S0031,1,8369.10,73.49,1
O000494,1,P0002,S0002,2,2370.60,73.72,10
O000495,1,P0019,S0013,3,6412.50,73.95,9
O000496,1,P0036,S0024,1,4744.80,74.18,8
O000497,1,P0053,S0035,2,10824.80,74.41,7
O000498,1,P0070,S0006,3,10792.50,74.64,6
O000499,1,P0087,S0017,1,5696.90,74.87,5
O000500,1,P0004,S0028,2,11293.20,75.10,4
O000500,2,P0007,S0035,1,1138.20,75.21,7
O000500,3,P0010,S0002,3,17217.90,75.32,10
O000501,1,P0021,S0039,3,2603.40,75.33,3
O000501,2,P0024,S0006,2,8095.60,75.44,6
O000502,1,P0038,S0010,1,4156.30,75.56,2
O000502,2,P0041,S0017,3,22431.30,75.67,5
O000503,1,P0055,S0021,2,3271.20,75.79,1
O000503,2,P0058,S0028,1,6198.50,75.90,4
O000504,1,P0072,S0032,3,15245.40,76.02,10
O000504,2,P0075,S0039,2,727.60,76.13,3
O000505,1,P0089,S0003,1,7827.40,76.25,9
O000506,1,P0006,S0014,2,5229.40,76.48,8
O000507,1,P0023,S0025,3,19842.30,76.71,7
O000508,1,P0040,S0036,1,4006.20,76.94,6
O000509,1,P0057,S0007,2,12801.40,77.17,5
O000510,1,P0074,S0018,3,10467.90,77.40,4
O000511,1,P0091,S0029,1,7620.00,77.63,3
O000512,1,P0008,S0040,2,9440.60,77.86,2
O000513,1,P0025,S0011,3,22334.10,78.09,1
O000514,1,P0042,S0022,1,5665.00,78.32,10
O000515,1,P0059,S0033,2,15457.00,78.55,9
O000515,2,P0062,S0040,1,7717.00,78.66,2
O000516,1,P0076,S0004,3,23562.90,78.78,8
O000516,2,P0079,S0011,2,12894.60,78.89,1
O000517,1,P0093,S0015,1,2610.10,79.01,7
O000517,2,P0096,S0022,3,18017.10,79.12,10
O000518,1,P0010,S0026,2,11478.60,79.24,6
O000518,2,P0013,S0033,1,4703.20,79.35,9
O000519,1,P0027,S0037,3,8975.70,79.47,5
O000520,1,P0044,S0008,1,367.60,79.70,4
O000521,1,P0061,S0019,2,12782.00,79.93,3
O000522,1,P0078,S0030,3,14605.50,80.16,2
O000523,1,P0095,S0001,1,7628.20,80.39,1
O000524,1,P0012,S0012,2,4115.00,80.62,10
O000525,1,P0029,S0023,3,21001.80,80.85,9
O000526,1,P0046,S0034,1,8245.00,81.08,8
O000527,1,P0063,S0005,2,7705.60,81.31,7
O000528,1,P0080,S0016,3,8479.80,81.54,6
O000529,1,P0097,S0027,1,4772.30,81.77,5
O000529,2,P0100,S0034,3,14403.00,81.88,8
O000530,1,P0014,S0038,2,16829.20,82.00,4
O000530,2,P0017,S0005,1,7560.20,82.11,7
O000531,1,P0031,S0009,3,17917.20,82.23,3
O000531,2,P0034,S0016,2,817.20,82.34,6
O000532,1,P0048,S0020,1,7288.40,82.46,2
O000532,2,P0051,S0027,3,18561.00,82.57,5
O000533,1,P0065,S0031,2,13415.80,82.69,1
O000534,1,P0082,S0002,3,12619.50,82.92,10
O000535,1,P0099,S0013,1,2783.70,83.15,9
O000536,1,P0016,S0024,2,14984.80,83.38,8
O000536,2,P0019,S0031,1,2137.50,83.49,1
O000537,1,P0033,S0035,3,2615.40,83.61,7
O000538,1,P0050,S0006,1,5707.60,83.84,6
O000539,1,P0067,S0017,2,15769.20,84.07,5
O000540,1,P0084,S0028,3,6542.40,84.30,4
O000541,1,P0001,S0039,1,1257.30,84.53,3
O000542,1,P0018,S0010,2,12843.40,84.76,2
O000543,1,P0035,S0021,3,2782.50,84.99,1
O000543,2,P0038,S0028,2,8312.60,85.10,4
O000544,1,P0052,S0032,1,5610.80,85.22,10
O000544,2,P0055,S0039,3,4906.80,85.33,3
O000545,1,P0069,S0003,2,6399.40,85.45,9
O000545,2,P0072,S0010,1,5081.80,85.56,2
O000546,1,P0086,S0014,3,5803.80,85.68,8
O000546,2,P0089,S0021,2,15654.80,85.79,1
O000547,1,P0003,S0025,1,2131.90,85.91,7
O000547,2,P0006,S0032,3,7844.10,86.02,10
O000548,1,P0020,S0036,2,14736.00,86.14,6
O000549,1,P0037,S0007,3,5705.40,86.37,5
O000550,1,P0054,S0018,1,2511.40,86.60,4
O000551,1,P0071,S0029,2,9003.40,86.83,3
O000552,1,P0088,S0040,3,20710.50,87.06,2
O000553,1,P0005,S0011,1,6946.90,87.29,1
O000554,1,P0022,S0022,2,14730.80,87.52,10
O000555,1,P0039,S0033,3,9345.90,87.75,9
O000556,1,P0056,S0004,1,2789.90,87.98,8
O000557,1,P0073,S0015,2,6334.60,88.21,7
O000558,1,P0090,S0026,3,17372.40,88.44,6
O000558,2,P0093,S0033,2,5220.20,88.55,9
O000559,1,P0007,S0037,1,1138.20,88.67,5
O000559,2,P0010,S0004,3,17217.90,88.78,8
O000560,1,P0024,S0008,2,8095.60,88.90,4
O000560,2,P0027,S0015,1,2991.90,89.01,7
O000561,1,P0041,S0019,3,22431.30,89.13,3
O000561,2,P0044,S0026,2,735.20,89.24,6
O000562,1,P0058,S0030,1,6198.50,89.36,2
O000563,1,P0075,S0001,2,727.60,89.59,1
O000564,1,P0092,S0012,3,22113.60,89.82,10
O000565,1,P0009,S0023,1,5390.90,90.05,9
O000566,1,P0026,S0034,2,6794.80,90.28,8
O000567,1,P0043,S0005,3,12924.00,90.51,7
O000568,1,P0060,S0016,1,709.30,90.74,6
O000569,1,P0077,S0027,2,5741.40,90.97,5
O000570,1,P0094,S0038,3,11805.00,91.20,4
O000571,1,P0011,S0009,1,3448.00,91.43,3
O000572,1,P0028,S0020,2,4603.00,91.66,2
O000572,2,P0031,S0027,1,5972.40,91.77,5
O000573,1,P0045,S0031,3,18081.60,91.89,1
O000573,2,P0048,S0038,2,14576.80,92.00,4
O000573,3,P0051,S0005,1,6187.00,92.11,7
O000574,1,P0062,S0002,1,7717.00,92.12,10
O000574,2,P0065,S0009,3,20123.70,92.23,3
O000575,1,P0079,S0013,2,12894.60,92.35,9
O000575,2,P0082,S0020,1,4206.50,92.46,2
O000576,1,P0096,S0024,3,18017.10,92.58,8
O000577,1,P0013,S0035,1,4703.20,92.81,7
O000578,1,P0030,S0006,2,3391.60,93.04,6
O000579,1,P0047,S0017,3,12707.40,93.27,5
O000580,1,P0064,S0028,1,7676.20,93.50,4
O000581,1,P0081,S0039,2,5952.60,93.73,3
O000582,1,P0098,S0010,3,10572.60,93.96,2
O000582,2,P0001,S0017,2,2514.60,94.07,5
O000583,1,P0015,S0021,1,6911.10,94.19,1
O000584,1,P0032,S0032,2,7841.00,94.42,10
O000585,1,P0049,S0003,3,10922.40,94.65,9
O000586,1,P0066,S0014,1,8306.10,94.88,8
O000586,2,P0069,S0021,3,9599.10,94.99,1
O000587,1,P0083,S0025,2,11017.00,95.11,7
O000587,2,P0086,S0032,1,1934.60,95.22,10
O000588,1,P0100,S0036,3,14403.00,95.34,6
O000588,2,P0003,S0003,2,4263.80,95.45,9
O000589,1,P0017,S0007,1,7560.20,95.57,5
O000589,2,P0020,S0014,3,22104.00,95.68,8
O000590,1,P0034,S0018,2,817.20,95.80,4
O000591,1,P0051,S0029,3,18561.00,96.03,3
O000591,2,P0054,S0036,2,5022.80,96.14,6
O000592,1,P0068,S0040,1,1231.00,96.26,2
O000593,1,P0085,S0011,2,16738.20,96.49,1
O000594,1,P0002,S0022,3,3555.90,96.72,10
O000595,1,P0019,S0033,1,2137.50,96.95,9
O000596,1,P0036,S0004,2,9489.60,97.18,8
O000597,1,P0053,S0015,3,16237.20,97.41,7
O000598,1,P0070,S0026,1,3597.50,97.64,6
O000599,1,P0087,S0037,2,11393.80,97.87,5
O000600,1,P0004,S0008,3,16939.80,98.10,4
O000600,2,P0007,S0015,2,2276.40,98.21,7
O000600,3,P0010,S0022,1,5739.30,98.32,10
O000601,1,P0021,S0019,1,867.80,98.33,3
O000601,2,P0024,S0026,3,12143.40,98.44,6
O000602,1,P0038,S0030,2,8312.60,98.56,2
O000602,2,P0041,S0037,1,7477.10,98.67,5
O000603,1,P0055,S0001,3,4906.80,98.79,1
O000603,2,P0058,S0008,2,12397.00,98.90,4
O000603,3,P0061,S0015,1,6391.00,99.01,7
O000604,1,P0072,S0012,1,5081.80,99.02,10
O000604,2,P0075,S0019,3,1091.40,99.13,3
O000605,1,P0089,S0023,2,15654.80,99.25,9
O000606,1,P0006,S0034,3,7844.10,99.48,8
O000607,1,P0023,S0005,1,6614.10,99.71,7
O000608,1,P0040,S0016,2,8012.40,99.94,6
O000609,1,P0057,S0027,3,19202.10,30.16,5
O000610,1,P0074,S0038,1,3489.30,30.39,4
O000611,1,P0091,S0009,2,15240.00,30.62,3
O000612,1,P0008,S0020,3,14160.90,30.85,2
O000613,1,P0025,S0031,1,7444.70,31.08,1
O000614,1,P0042,S0002,2,11330.00,31.31,10
O000615,1,P0059,S0013,3,23185.50,31.54,9
O000615,2,P0062,S0020,2,15434.00,31.65,2
O000616,1,P0076,S0024,1,7854.30,31.77,8
O000616,2,P0079,S0031,3,19341.90,31.88,1
O000617,1,P0093,S0035,2,5220.20,32.00,7
O000617,2,P0096,S0002,1,6005.70,32.11,10
O000618,1,P0010,S0006,3,17217.90,32.23,6
O000618,2,P0013,S0013,2,9406.40,32.34,9
O000619,1,P0027,S0017,1,2991.90,32.46,5
O000620,1,P0044,S0028,2,735.20,32.69,4
O000621,1,P0061,S0039,3,19173.00,32.92,3
O000622,1,P0078,S0010,1,4868.50,33.15,2
O000623,1,P0095,S0021,2,15256.40,33.38,1
O000624,1,P0012,S0032,3,6172.50,33.61,10
O000625,1,P0029,S0003,1,7000.60,33.84,9
O000626,1,P0046,S0014,2,16490.00,34.07,8
O000627,1,P0063,S0025,3,11558.40,34.30,7
O000628,1,P0080,S0036,1,2826.60,34.53,6
O000629,1,P0097,S0007,2,9544.60,34.76,5
O000629,2,P0100,S0014,1,4801.00,34.87,8
O000630,1,P0014,S0018,3,25243.80,34.99,4
O000630,2,P0017,S0025,2,15120.40,35.10,7
O000631,1,P0031,S0029,1,5972.40,35.22,3
O000631,2,P0034,S0036,3,1225.80,35.33,6
O000632,1,P0048,S0040,2,14576.80,35.45,2
O000632,2,P0051,S0007,1,6187.00,35.56,5
O000633,1,P0065,S0011,3,20123.70,35.68,1
O000634,1,P0082,S0022,1,4206.50,35.91,10
O000635,1,P0099,S0033,2,5567.40,36.14,9
O000636,1,P0016,S0004,3,22477.20,36.37,8
O000637,1,P0033,S0015,1,871.80,36.60,7
O000638,1,P0050,S0026,2,11415.20,36.83,6
O000639,1,P0067,S0037,3,23653.80,37.06,5
O000640,1,P0084,S0008,1,2180.80,37.29,4
O000641,1,P0001,S0019,2,2514.60,37.52,3
O000642,1,P0018,S0030,3,19265.10,37.75,2
O000643,1,P0035,S0001,1,927.50,37.98,1
O000643,2,P0038,S0008,3,12468.90,38.09,4
O000644,1,P0052,S0012,2,11221.60,38.21,10
O000644,2,P0055,S0019,1,1635.60,38.32,3
O000645,1,P0069,S0023,3,9599.10,38.44,9
O000645,2,P0072,S0030,2,10163.60,38.55,2
O000646,1,P0086,S0034,1,1934.60,38.67,8
O000646,2,P0089,S0001,3,23482.20,38.78,1
O000647,1,P0003,S0005,2,4263.80,38.90,7
O000647,2,P0006,S0012,1,2614.70,39.01,10
O000648,1,P0020,S0016,3,22104.00,39.13,6
O000649,1,P0037,S0027,1,1901.80,39.36,5
O000650,1,P0054,S0038,2,5022.80,39.59,4
O000651,1,P0071,S0009,3,13505.10,39.82,3
O000652,1,P0088,S0020,1,6903.50,40.05,2
O000653,1,P0005,S0031,2,13893.80,40.28,1
O000654,1,P0022,S0002,3,22096.20,40.51,10
O000655,1,P0039,S0013,1,3115.30,40.74,9
O000656,1,P0056,S0024,2,5579.80,40.97,8
O000657,1,P0073,S0035,3,9501.90,41.20,7
O000658,1,P0090,S0006,1,5790.80,41.43,6
O000658,2,P0093,S0013,3,7830.30,41.54,9
O000659,1,P0007,S0017,2,2276.40,41.66,5
O000659,2,P0010,S0024,1,5739.30,41.77,8
O000660,1,P0024,S0028,3,12143.40,41.89,4
O000660,2,P0027,S0035,2,5983.80,42.00,7
O000661,1,P0041,S0039,1,7477.10,42.12,3
O000661,2,P0044,S0006,3,1102.80,42.23,6
O000662,1,P0058,S0010,2,12397.00,42.35,2
O000663,1,P0075,S0021,3,1091.40,42.58,1
O000664,1,P0092,S0032,1,7371.20,42.81,10
O000665,1,P0009,S0003,2,10781.80,43.04,9
O000666,1,P0026,S0014,3,10192.20,43.27,8
O000667,1,P0043,S0025,1,4308.00,43.50,7
O000668,1,P0060,S0036,2,1418.60,43.73,6
O000669,1,P0077,S0007,3,8612.10,43.96,5
O000670,1,P0094,S0018,1,3935.00,44.19,4
O000670,2,P0097,S0025,3,14316.90,44.30,7
O000671,1,P0011,S0029,2,6896.00,44.42,3
O000672,1,P0028,S0040,3,6904.50,44.65,2
O000672,2,P0031,S0007,2,11944.80,44.76,5
O000673,1,P0045,S0011,1,6027.20,44.88,1
O000673,2,P0048,S0018,3,21865.20,44.99,4
O000673,3,P0051,S0025,2,12374.00,45.10,7
O000674,1,P0062,S0022,2,15434.00,45.11,10
O000674,2,P0065,S0029,1,6707.90,45.22,3
O000675,1,P0079,S0033,3,19341.90,45.34,9
O000675,2,P0082,S0040,2,8413.00,45.45,2
O000676,1,P0096,S0004,1,6005.70,45.57,8
O000677,1,P0013,S0015,2,9406.40,45.80,7
O000678,1,P0030,S0026,3,5087.40,46.03,6
O000679,1,P0047,S0037,1,4235.80,46.26,5
O000680,1,P0064,S0008,2,15352.40,46.49,4
O000681,1,P0081,S0019,3,8928.90,46.72,3
O000682,1,P0098,S0030,1,3524.20,46.95,2
O000682,2,P0001,S0037,3,3771.90,47.06,5
O000683,1,P0015,S0001,2,13822.20,47.18,1
O000684,1,P0032,S0012,3,11761.50,47.41,10
O000685,1,P0049,S0023,1,3640.80,47.64,9
O000686,1,P0066,S0034,2,16612.20,47.87,8
O000686,2,P0069,S0001,1,3199.70,47.98,1
O000687,1,P0083,S0005,3,16525.50,48.10,7
O000687,2,P0086,S0012,2,3869.20,48.21,10
O000688,1,P0100,S0016,1,4801.00,48.33,6
O000688,2,P0003,S0023,3,6395.70,48.44,9
O000689,1,P0017,S0027,2,15120.40,48.56,5
O000689,2,P0020,S0034,1,7368.00,48.67,8
O000690,1,P0034,S0038,3,1225.80,48.79,4
O000691,1,P0051,S0009,1,6187.00,49.02,3
O000691,2,P0054,S0016,3,7534.20,49.13,6
O000692,1,P0068,S0020,2,2462.00,49.25,2
O000693,1,P0085,S0031,3,25107.30,49.48,1
O000694,1,P0002,S0002,1,1185.30,49.71,10
O000695,1,P0019,S0013,2,4275.00,49.94,9
O000696,1,P0036,S0024,3,14234.40,50.17,8
O000697,1,P0053,S0035,1,5412.40,50.40,7
O000698,1,P0070,S0006,2,7195.00,50.63,6
O000699,1,P0087,S0017,3,17090.70,50.86,5
O000700,1,P0004,S0028,1,5646.60,51.09,4
O000700,2,P0007,S0035,3,3414.60,51.20,7
O000700,3,P0010,S0002,2,11478.60,51.31,10
O000701,1,P0021,S0039,2,1735.60,51.32,3
O000701,2,P0024,S0006,1,4047.80,51.43,6
O000702,1,P0038,S0010,3,12468.90,51.55,2
O000702,2,P0041,S0017,2,14954.20,51.66,5
O000703,1,P0055,S0021,1,1635.60,51.78,1
O000703,2,P0058,S0028,3,18595.50,51.89,4
O000704,1,P0072,S0032,2,10163.60,52.01,10
O000704,2,P0075,S0039,1,363.80,52.12,3
O000705,1,P0089,S0003,3,23482.20,52.24,9
O000706,1,P0006,S0014,1,2614.70,52.47,8
O000707,1,P0023,S0025,2,13228.20,52.70,7
O000708,1,P0040,S0036,3,12018.60,52.93,6
O000709,1,P0057,S0007,1,6400.70,53.16,5
O000710,1,P0074,S0018,2,6978.60,53.39,4
O000711,1,P0091,S0029,3,22860.00,53.62,3
O000712,1,P0008,S0040,1,4720.30,53.85,2
O000713,1,P0025,S0011,2,14889.40,54.08,1
O000714,1,P0042,S0022,3,16995.00,54.31,10
O000715,1,P0059,S0033,1,7728.50,54.54,9
O000715,2,P0062,S0040,3,23151.00,54.65,2
O000716,1,P0076,S0004,2,15708.60,54.77,8
O000716,2,P0079,S0011,1,6447.30,54.88,1
O000717,1,P0093,S0015,3,7830.30,55.00,7
O000717,2,P0096,S0022,2,12011.40,55.11,10
O000718,1,P0010,S0026,1,5739.30,55.23,6
O000718,2,P0013,S0033,3,14109.60,55.34,9
O000719,1,P0027,S0037,2,5983.80,55.46,5
O000720,1,P0044,S0008,3,1102.80,55.69,4
O000721,1,P0061,S0019,1,6391.00,55.92,3
O000722,1,P0078,S0030,2,9737.00,56.15,2
O000723,1,P0095,S0001,3,22884.60,56.38,1
O000724,1,P0012,S0012,1,2057.50,56.61,10
O000725,1,P0029,S0023,2,14001.20,56.84,9
O000726,1,P0046,S0034,3,24735.00,57.07,8
O000727,1,P0063,S0005,1,3852.80,57.30,7
O000728,1,P0080,S0016,2,5653.20,57.53,6
O000729,1,P0097,S0027,3,14316.90,57.76,5
O000729,2,P0100,S0034,2,9602.00,57.87,8
O000730,1,P0014,S0038,1,8414.60,57.99,4
O000730,2,P0017,S0005,3,22680.60,58.10,7
O000731,1,P0031,S0009,2,11944.80,58.22,3
O000731,2,P0034,S0016,1,408.60,58.33,6
O000732,1,P0048,S0020,3,21865.20,58.45,2
O000732,2,P0051,S0027,2,12374.00,58.56,5
O000733,1,P0065,S0031,1,6707.90,58.68,1
O000734,1,P0082,S0002,2,8413.00,58.91,10
O000735,1,P0099,S0013,3,8351.10,59.14,9
O000736,1,P0016,S0024,1,7492.40,59.37,8
O000737,1,P0033,S0035,2,1743.60,59.60,7
O000737,2,P0036,S0002,1,4744.80,59.71,10
O000738,1,P0050,S0006,3,17122.80,59.83,6
O000739,1,P0067,S0017,1,7884.60,60.06,5
O000740,1,P0084,S0028,2,4361.60,60.29,4
O000741,1,P0001,S0039,3,3771.90,60.52,3
O000742,1,P0018,S0010,1,6421.70,60.75,2
O000743,1,P0035,S0021,2,1855.00,60.98,1
O000743,2,P0038,S0028,1,4156.30,61.09,4
O000744,1,P0052,S0032,3,16832.40,61.21,10
O000744,2,P0055,S0039,2,3271.20,61.32,3
O000745,1,P0069,S0003,1,3199.70,61.44,9
O000745,2,P0072,S0010,3,15245.40,61.55,2
O000746,1,P0086,S0014,2,3869.20,61.67,8
O000746,2,P0089,S0021,1,7827.40,61.78,1
O000747,1,P0003,S0025,3,6395.70,61.90,7
O000747,2,P0006,S0032,2,5229.40,62.01,10
O000748,1,P0020,S0036,1,7368.00,62.13,6
O000749,1,P0037,S0007,2,3803.60,62.36,5
O000750,1,P0054,S0018,3,7534.20,62.59,4
O000751,1,P0071,S0029,1,4501.70,62.82,3
O000752,1,P0088,S0040,2,13807.00,63.05,2
O000753,1,P0005,S0011,3,20840.70,63.28,1
O000754,1,P0022,S0022,1,7365.40,63.51,10
O000755,1,P0039,S0033,2,6230.60,63.74,9
O000756,1,P0056,S0004,3,8369.70,63.97,8
O000757,1,P0073,S0015,1,3167.30,64.20,7
O000758,1,P0090,S0026,2,11581.60,64.43,6
O000758,2,P0093,S0033,1,2610.10,64.54,9
O000759,1,P0007,S0037,3,3414.60,64.66,5
O000759,2,P0010,S0004,2,11478.60,64.77,8
O000760,1,P0024,S0008,1,4047.80,64.89,4
O000760,2,P0027,S0015,3,8975.70,65.00,7
O000761,1,P0041,S0019,2,14954.20,65.12,3
O000761,2,P0044,S0026,1,367.60,65.23,6
O000762,1,P0058,S0030,3,18595.50,65.35,2
