order_id,payment_sequential,payment_type,payment_installments,payment_value_bdt
O003059,1,cash_on_delivery,1,4583.29
O003060,1,cash_on_delivery,1,4720.60
O003061,1,credit_card,6,4857.91
O003062,1,bkash,5,4994.22
O003063,1,bkash,4,5131.53
O003064,1,bkash,3,5268.84
O003065,1,nagad,2,5405.15
O003066,1,nagad,1,5542.46
O003067,1,cash_on_delivery,1,5679.77
O003068,1,cash_on_delivery,1,5816.08
O003069,1,bank_transfer,4,5953.39
O003070,1,bkash,3,6090.70
O003071,1,bkash,2,6227.01
O003072,1,bkash,1,6364.32
O003073,1,nagad,6,6501.63
O003074,1,nagad,5,6638.94
O003075,1,cash_on_delivery,1,6775.25
O003076,1,credit_card,3,6912.56
O003077,1,bkash,2,7049.87
O003078,1,bkash,1,7186.18
O003079,1,bkash,6,7323.49
O003080,1,nagad,5,7460.80
O003081,1,nagad,4,7597.11
O003082,1,cash_on_delivery,1,7734.42
O003083,1,cash_on_delivery,1,7871.73
O003084,1,credit_card,1,8008.04
O003085,1,bkash,6,8145.35
O003086,1,bkash,5,8282.66
O003087,1,bkash,4,8419.97
O003088,1,nagad,3,8556.28
O003089,1,nagad,2,8693.59
O003090,1,cash_on_delivery,1,8830.90
O003091,1,cash_on_delivery,1,8967.21
O003092,1,bank_transfer,5,9104.52
O003093,1,bkash,4,9241.83
O003094,1,bkash,3,9378.14
O003095,1,bkash,2,1515.45
O003096,1,nagad,1,1652.76
O003097,1,nagad,6,1789.07
O003098,1,cash_on_delivery,1,1926.38
O003099,1,credit_card,4,2063.69
O003100,1,bkash,3,2200.00
O003101,1,bkash,2,2337.31
O003102,1,bkash,1,2474.62
O003103,1,bkash,6,2611.93
O003104,1,nagad,5,2748.24
O003105,1,cash_on_delivery,1,2885.55
O003106,1,cash_on_delivery,1,3022.86
O003107,1,credit_card,2,3159.17
O003108,1,bkash,1,3296.48
O003109,1,bkash,6,3433.79
O003110,1,bkash,5,3570.10
O003111,1,nagad,4,3707.41
O003112,1,nagad,3,3844.72
O003113,1,cash_on_delivery,1,3981.03
O003114,1,cash_on_delivery,1,4118.34
O003115,1,bank_transfer,6,4255.65
O003116,1,bkash,5,4392.96
O003117,1,bkash,4,4529.27
O003118,1,bkash,3,4666.58
O003119,1,nagad,2,4803.89
O003120,1,nagad,1,4940.20
O003121,1,cash_on_delivery,1,5077.51
O003122,1,credit_card,5,5214.82
O003123,1,bank_transfer,4,5351.13
O003124,1,bkash,3,5488.44
O003125,1,bkash,2,5625.75
O003126,1,bkash,1,5762.06
O003127,1,nagad,6,5899.37
O003128,1,nagad,5,6036.68
O003129,1,cash_on_delivery,1,6173.99
O003130,1,credit_card,3,6310.30
O003131,1,bkash,2,6447.61
O003132,1,bkash,1,6584.92
O003133,1,bkash,6,6721.23
O003134,1,nagad,5,6858.54
O003135,1,nagad,4,6995.85
O003136,1,cash_on_delivery,1,7132.16
O003137,1,cash_on_delivery,1,7269.47
O003138,1,credit_card,1,7406.78
O003139,1,bkash,6,7543.09
O003140,1,bkash,5,7680.40
O003141,1,bkash,4,7817.71
O003142,1,nagad,3,7954.02
O003143,1,nagad,2,8091.33
O003144,1,cash_on_delivery,1,8228.64
O003145,1,credit_card,6,8365.95
O003146,1,bank_transfer,5,8502.26
O003147,1,bkash,4,8639.57
O003148,1,bkash,3,8776.88
O003149,1,bkash,2,8913.19
O003150,1,nagad,1,9050.50
O003151,1,nagad,6,9187.81
O003152,1,cash_on_delivery,1,9324.12
O003153,1,credit_card,4,9461.43
O003154,1,bkash,3,1598.74
O003155,1,bkash,2,1735.05
O003156,1,bkash,1,1872.36
O003157,1,nagad,6,2009.67
O003158,1,nagad,5,2146.98
O003159,1,cash_on_delivery,1,2283.29
O003160,1,cash_on_delivery,1,2420.60
O003161,1,credit_card,2,2557.91
O003162,1,bkash,1,2694.22
O003163,1,bkash,6,2831.53
O003164,1,bkash,5,2968.84
O003165,1,nagad,4,3105.15
O003166,1,nagad,3,3242.46
O003167,1,cash_on_delivery,1,3379.77
O003168,1,cash_on_delivery,1,3516.08
O003169,1,bank_transfer,6,3653.39
O003170,1,bkash,5,3790.70
O003171,1,bkash,4,3927.01
O003172,1,bkash,3,4064.32
O003173,1,nagad,2,4201.63
O003174,1,nagad,1,4338.94
O003175,1,cash_on_delivery,1,4475.25
O003176,1,credit_card,5,4612.56
O003177,1,bkash,4,4749.87
O003178,1,bkash,3,4886.18
O003179,1,bkash,2,5023.49
O003180,1,nagad,1,5160.80
O003181,1,nagad,6,5297.11
O003182,1,cash_on_delivery,1,5434.42
O003183,1,cash_on_delivery,1,5571.73
O003184,1,credit_card,3,5708.04
O003185,1,bkash,2,5845.35
O003186,1,bkash,1,5982.66
O003187,1,bkash,6,6119.97
O003188,1,nagad,5,6256.28
O003189,1,nagad,4,6393.59
O003190,1,cash_on_delivery,1,6530.90
O003191,1,cash_on_delivery,1,6667.21
O003192,1,bank_transfer,1,6804.52
O003193,1,bkash,6,6941.83
O003194,1,bkash,5,7078.14
O003195,1,bkash,4,7215.45
O003196,1,nagad,3,7352.76
O003197,1,nagad,2,7489.07
O003198,1,cash_on_delivery,1,7626.38
O003199,1,credit_card,6,7763.69
O003200,1,bkash,5,7900.00
O003201,1,bkash,4,8037.31
O003202,1,bkash,3,8174.62
O003203,1,bkash,2,8311.93
O003204,1,nagad,1,8448.24
O003205,1,cash_on_delivery,1,8585.55
O003206,1,cash_on_delivery,1,8722.86
O003207,1,credit_card,4,8859.17
O003208,1,bkash,3,8996.48
O003209,1,bkash,2,9133.79
O003210,1,bkash,1,9270.10
O003211,1,nagad,6,9407.41
O003212,1,nagad,5,1544.72
O003213,1,cash_on_delivery,1,1681.03
O003214,1,cash_on_delivery,1,1818.34
O003215,1,bank_transfer,2,1955.65
O003216,1,bkash,1,2092.96
O003217,1,bkash,6,2229.27
O003218,1,bkash,5,2366.58
O003219,1,nagad,4,2503.89
O003220,1,nagad,3,2640.20
O003221,1,cash_on_delivery,1,2777.51
O003222,1,credit_card,1,2914.82
O003223,1,bank_transfer,6,3051.13
O003224,1,bkash,5,3188.44
O003225,1,bkash,4,3325.75
O003226,1,bkash,3,3462.06
O003227,1,nagad,2,3599.37
O003228,1,nagad,1,3736.68
O003229,1,cash_on_delivery,1,3873.99
O003230,1,credit_card,5,4010.30
O003231,1,bkash,4,4147.61
O003232,1,bkash,3,4284.92
O003233,1,bkash,2,4421.23
O003234,1,nagad,1,4558.54
O003235,1,nagad,6,4695.85
O003236,1,cash_on_delivery,1,4832.16
O003237,1,cash_on_delivery,1,4969.47
O003238,1,credit_card,3,5106.78
O003239,1,bkash,2,5243.09
O003240,1,bkash,1,5380.40
O003241,1,bkash,6,5517.71
O003242,1,nagad,5,5654.02
O003243,1,nagad,4,5791.33
O003244,1,cash_on_delivery,1,5928.64
O003245,1,credit_card,2,6065.95
O003246,1,bank_transfer,1,6202.26
O003247,1,bkash,6,6339.57
O003248,1,bkash,5,6476.88
O003249,1,bkash,4,6613.19
O003250,1,nagad,3,6750.50
O003251,1,nagad,2,6887.81
O003252,1,cash_on_delivery,1,7024.12
O003253,1,credit_card,6,7161.43
O003254,1,bkash,5,7298.74
O003255,1,bkash,4,7435.05
O003256,1,bkash,3,7572.36
O003257,1,nagad,2,7709.67
O003258,1,nagad,1,7846.98
O003259,1,cash_on_delivery,1,7983.29
O003260,1,cash_on_delivery,1,8120.60
O003261,1,credit_card,4,8257.91
O003262,1,bkash,3,8394.22
O003263,1,bkash,2,8531.53
O003264,1,bkash,1,8668.84
O003265,1,nagad,6,8805.15
O003266,1,nagad,5,8942.46
O003267,1,cash_on_delivery,1,9079.77
O003268,1,cash_on_delivery,1,9216.08
O003269,1,bank_transfer,2,9353.39
O003270,1,bkash,1,9490.70
O003271,1,bkash,6,1627.01
O003272,1,bkash,5,1764.32
O003273,1,nagad,4,1901.63
O003274,1,nagad,3,2038.94
O003275,1,cash_on_delivery,1,2175.25
O003276,1,credit_card,1,2312.56
O003277,1,bkash,6,2449.87
O003278,1,bkash,5,2586.18
O003279,1,bkash,4,2723.49
O003280,1,nagad,3,2860.80
O003281,1,nagad,2,2997.11
O003282,1,cash_on_delivery,1,3134.42
O003283,1,cash_on_delivery,1,3271.73
O003284,1,credit_card,5,3408.04
O003285,1,bkash,4,3545.35
O003286,1,bkash,3,3682.66
O003287,1,bkash,2,3819.97
O003288,1,nagad,1,3956.28
O003289,1,nagad,6,4093.59
O003290,1,cash_on_delivery,1,4230.90
O003291,1,cash_on_delivery,1,4367.21
O003292,1,bank_transfer,3,4504.52
O003293,1,bkash,2,4641.83
O003294,1,bkash,1,4778.14
O003295,1,bkash,6,4915.45
O003296,1,nagad,5,5052.76
O003297,1,nagad,4,5189.07
O003298,1,cash_on_delivery,1,5326.38
O003299,1,credit_card,2,5463.69
O003300,1,bkash,1,5600.00
O003301,1,bkash,6,5737.31
O003302,1,bkash,5,5874.62
O003303,1,bkash,4,6011.93
O003304,1,nagad,3,6148.24
O003305,1,cash_on_delivery,1,6285.55
O003306,1,cash_on_delivery,1,6422.86
O003307,1,credit_card,6,6559.17
O003308,1,bkash,5,6696.48
O003309,1,bkash,4,6833.79
O003310,1,bkash,3,6970.10
O003311,1,nagad,2,7107.41
O003312,1,nagad,1,7244.72
O003313,1,cash_on_delivery,1,7381.03
O003314,1,cash_on_delivery,1,7518.34
O003315,1,bank_transfer,4,7655.65
O003316,1,bkash,3,7792.96
O003317,1,bkash,2,7929.27
O003318,1,bkash,1,8066.58
O003319,1,nagad,6,8203.89
O003320,1,nagad,5,8340.20
O003321,1,cash_on_delivery,1,8477.51
O003322,1,credit_card,3,8614.82
O003323,1,bank_transfer,2,8751.13
O003324,1,bkash,1,8888.44
O003325,1,bkash,6,9025.75
O003326,1,bkash,5,9162.06
O003327,1,nagad,4,9299.37
O003328,1,nagad,3,9436.68
O003329,1,cash_on_delivery,1,1573.99
O003330,1,credit_card,1,1710.30
O003331,1,bkash,6,1847.61
O003332,1,bkash,5,1984.92
O003333,1,bkash,4,2121.23
O003334,1,nagad,3,2258.54
O003335,1,nagad,2,2395.85
O003336,1,cash_on_delivery,1,2532.16
O003337,1,cash_on_delivery,1,2669.47
O003338,1,credit_card,5,2806.78
O003339,1,bkash,4,2943.09
O003340,1,bkash,3,3080.40
O003341,1,bkash,2,3217.71
O003342,1,nagad,1,3354.02
O003343,1,nagad,6,3491.33
O003344,1,cash_on_delivery,1,3628.64
O003345,1,credit_card,4,3765.95
O003346,1,bank_transfer,3,3902.26
O003347,1,bkash,2,4039.57
O003348,1,bkash,1,4176.88
O003349,1,bkash,6,4313.19
O003350,1,nagad,5,4450.50
O003351,1,nagad,4,4587.81
O003352,1,cash_on_delivery,1,4724.12
O003353,1,credit_card,2,4861.43
O003354,1,bkash,1,4998.74
O003355,1,bkash,6,5135.05
O003356,1,bkash,5,5272.36
O003357,1,nagad,4,5409.67
O003358,1,nagad,3,5546.98
O003359,1,cash_on_delivery,1,5683.29
O003360,1,cash_on_delivery,1,5820.60
O003361,1,credit_card,6,5957.91
O003362,1,bkash,5,6094.22
O003363,1,bkash,4,6231.53
O003364,1,bkash,3,6368.84
O003365,1,nagad,2,6505.15
O003366,1,nagad,1,6642.46
O003367,1,cash_on_delivery,1,6779.77
O003368,1,cash_on_delivery,1,6916.08
O003369,1,bank_transfer,4,7053.39
O003370,1,bkash,3,7190.70
O003371,1,bkash,2,7327.01
O003372,1,bkash,1,7464.32
O003373,1,nagad,6,7601.63
O003374,1,nagad,5,7738.94
O003375,1,cash_on_delivery,1,7875.25
O003376,1,credit_card,3,8012.56
O003377,1,bkash,2,8149.87
O003378,1,bkash,1,8286.18
O003379,1,bkash,6,8423.49
O003380,1,nagad,5,8560.80
O003381,1,nagad,4,8697.11
O003382,1,cash_on_delivery,1,8834.42
O003383,1,cash_on_delivery,1,8971.73
O003384,1,credit_card,1,9108.04
O003385,1,bkash,6,9245.35
O003386,1,bkash,5,9382.66
O003387,1,bkash,4,1519.97
O003388,1,nagad,3,1656.28
O003389,1,nagad,2,1793.59
O003390,1,cash_on_delivery,1,1930.90
O003391,1,cash_on_delivery,1,2067.21
O003392,1,bank_transfer,5,2204.52
O003393,1,bkash,4,2341.83
O003394,1,bkash,3,2478.14
O003395,1,bkash,2,2615.45
O003396,1,nagad,1,2752.76
O003397,1,nagad,6,2889.07
O003398,1,cash_on_delivery,1,3026.38
O003399,1,credit_card,4,3163.69
O003400,1,bkash,3,3300.00
O003401,1,bkash,2,3437.31
O003402,1,bkash,1,3574.62
O003403,1,bkash,6,3711.93
O003404,1,nagad,5,3848.24
O003405,1,cash_on_delivery,1,3985.55
O003406,1,cash_on_delivery,1,4122.86
O003407,1,credit_card,2,4259.17
O003408,1,bkash,1,4396.48
O003409,1,bkash,6,4533.79
O003410,1,bkash,5,4670.10
O003411,1,nagad,4,4807.41
O003412,1,nagad,3,4944.72
O003413,1,cash_on_delivery,1,5081.03
O003414,1,cash_on_delivery,1,5218.34
O003415,1,bank_transfer,6,5355.65
O003416,1,bkash,5,5492.96
O003417,1,bkash,4,5629.27
O003418,1,bkash,3,5766.58
O003419,1,nagad,2,5903.89
O003420,1,nagad,1,6040.20
O003421,1,cash_on_delivery,1,6177.51
O003422,1,credit_card,5,6314.82
O003423,1,bank_transfer,4,6451.13
O003424,1,bkash,3,6588.44
O003425,1,bkash,2,6725.75
O003426,1,bkash,1,6862.06
O003427,1,nagad,6,6999.37
O003428,1,nagad,5,7136.68
O003429,1,cash_on_delivery,1,7273.99
O003430,1,credit_card,3,7410.30
O003431,1,bkash,2,7547.61
O003432,1,bkash,1,7684.92
O003433,1,bkash,6,7821.23
O003434,1,nagad,5,7958.54
O003435,1,nagad,4,8095.85
O003436,1,cash_on_delivery,1,8232.16
O003437,1,cash_on_delivery,1,8369.47
O003438,1,credit_card,1,8506.78
O003439,1,bkash,6,8643.09
O003440,1,bkash,5,8780.40
O003441,1,bkash,4,8917.71
O003442,1,nagad,3,9054.02
O003443,1,nagad,2,9191.33
O003444,1,cash_on_delivery,1,9328.64
O003445,1,credit_card,6,9465.95
O003446,1,bank_transfer,5,1602.26
O003447,1,bkash,4,1739.57
O003448,1,bkash,3,1876.88
O003449,1,bkash,2,2013.19
O003450,1,nagad,1,2150.50
O003451,1,nagad,6,2287.81
O003452,1,cash_on_delivery,1,2424.12
O003453,1,credit_card,4,2561.43
O003454,1,bkash,3,2698.74
O003455,1,bkash,2,2835.05
O003456,1,bkash,1,2972.36
O003457,1,nagad,6,3109.67
O003458,1,nagad,5,3246.98
O003459,1,cash_on_delivery,1,3383.29
O003460,1,cash_on_delivery,1,3520.60
O003461,1,credit_card,2,3657.91
O003462,1,bkash,1,3794.22
O003463,1,bkash,6,3931.53
O003464,1,bkash,5,4068.84
O003465,1,nagad,4,4205.15
O003466,1,nagad,3,4342.46
O003467,1,cash_on_delivery,1,4479.77
O003468,1,cash_on_delivery,1,4616.08
O003469,1,bank_transfer,6,4753.39
O003470,1,bkash,5,4890.70
O003471,1,bkash,4,5027.01
O003472,1,bkash,3,5164.32
O003473,1,nagad,2,5301.63
O003474,1,nagad,1,5438.94
O003475,1,cash_on_delivery,1,5575.25
O003476,1,credit_card,5,5712.56
O003477,1,bkash,4,5849.87
O003478,1,bkash,3,5986.18
O003479,1,bkash,2,6123.49
O003480,1,nagad,1,6260.80
O003481,1,nagad,6,6397.11
O003482,1,cash_on_delivery,1,6534.42
O003483,1,cash_on_delivery,1,6671.73
O003484,1,credit_card,3,6808.04
O003485,1,bkash,2,6945.35
O003486,1,bkash,1,7082.66
O003487,1,bkash,6,7219.97
O003488,1,nagad,5,7356.28
O003489,1,nagad,4,7493.59
O003490,1,cash_on_delivery,1,7630.90
O003491,1,cash_on_delivery,1,7767.21
O003492,1,bank_transfer,1,7904.52
O003493,1,bkash,6,8041.83
O003494,1,bkash,5,8178.14
O003495,1,bkash,4,8315.45
O003496,1,nagad,3,8452.76
O003497,1,nagad,2,8589.07
O003498,1,cash_on_delivery,1,8726.38
O003499,1,credit_card,6,8863.69
O003500,1,bkash,5,9000.00
O003501,1,bkash,4,9137.31
O003502,1,bkash,3,9274.62
O003503,1,bkash,2,9411.93
O003504,1,nagad,1,1548.24
O003505,1,cash_on_delivery,1,1685.55
O003506,1,cash_on_delivery,1,1822.86
O003507,1,credit_card,4,1959.17
O003508,1,bkash,3,2096.48
O003509,1,bkash,2,2233.79
O003510,1,bkash,1,2370.10
O003511,1,nagad,6,2507.41
O003512,1,nagad,5,2644.72
O003513,1,cash_on_delivery,1,2781.03
O003514,1,cash_on_delivery,1,2918.34
O003515,1,bank_transfer,2,3055.65
O003516,1,bkash,1,3192.96
O003517,1,bkash,6,3329.27
O003518,1,bkash,5,3466.58
O003519,1,nagad,4,3603.89
O003520,1,nagad,3,3740.20
O003521,1,cash_on_delivery,1,3877.51
O003522,1,credit_card,1,4014.82
O003523,1,bank_transfer,6,4151.13
O003524,1,bkash,5,4288.44
O003525,1,bkash,4,4425.75
O003526,1,bkash,3,4562.06
O003527,1,nagad,2,4699.37
O003528,1,nagad,1,4836.68
O003529,1,cash_on_delivery,1,4973.99
O003530,1,credit_card,5,5110.30
O003531,1,bkash,4,5247.61
O003532,1,bkash,3,5384.92
O003533,1,bkash,2,5521.23
O003534,1,nagad,1,5658.54
O003535,1,nagad,6,5795.85
O003536,1,cash_on_delivery,1,5932.16
O003537,1,cash_on_delivery,1,6069.47
O003538,1,credit_card,3,6206.78
O003539,1,bkash,2,6343.09
O003540,1,bkash,1,6480.40
O003541,1,bkash,6,6617.71
O003542,1,nagad,5,6754.02
O003543,1,nagad,4,6891.33
O003544,1,cash_on_delivery,1,7028.64
O003545,1,credit_card,2,7165.95
O003546,1,bank_transfer,1,7302.26
O003547,1,bkash,6,7439.57
O003548,1,bkash,5,7576.88
O003549,1,bkash,4,7713.19
O003550,1,nagad,3,7850.50
O003551,1,nagad,2,7987.81
O003552,1,cash_on_delivery,1,8124.12
O003553,1,credit_card,6,8261.43
O003554,1,bkash,5,8398.74
O003555,1,bkash,4,8535.05
O003556,1,bkash,3,8672.36
O003557,1,nagad,2,8809.67
O003558,1,nagad,1,8946.98
O003559,1,cash_on_delivery,1,9083.29
O003560,1,cash_on_delivery,1,9220.60
O003561,1,credit_card,4,9357.91
O003562,1,bkash,3,9494.22
O003563,1,bkash,2,1631.53
O003564,1,bkash,1,1768.84
O003565,1,nagad,6,1905.15
O003566,1,nagad,5,2042.46
O003567,1,cash_on_delivery,1,2179.77
O003568,1,cash_on_delivery,1,2316.08
O003569,1,bank_transfer,2,2453.39
O003570,1,bkash,1,2590.70
O003571,1,bkash,6,2727.01
O003572,1,bkash,5,2864.32
O003573,1,nagad,4,3001.63
O003574,1,nagad,3,3138.94
O003575,1,cash_on_delivery,1,3275.25
O003576,1,credit_card,1,3412.56
O003577,1,bkash,6,3549.87
O003578,1,bkash,5,3686.18
O003579,1,bkash,4,3823.49
O003580,1,nagad,3,3960.80
O003581,1,nagad,2,4097.11
O003582,1,cash_on_delivery,1,4234.42
O003583,1,cash_on_delivery,1,4371.73
O003584,1,credit_card,5,4508.04
O003585,1,bkash,4,4645.35
O003586,1,bkash,3,4782.66
O003587,1,bkash,2,4919.97
O003588,1,nagad,1,5056.28
O003589,1,nagad,6,5193.59
O003590,1,cash_on_delivery,1,5330.90
O003591,1,cash_on_delivery,1,5467.21
O003592,1,bank_transfer,3,5604.52
O003593,1,bkash,2,5741.83
O003594,1,bkash,1,5878.14
O003595,1,bkash,6,6015.45
O003596,1,nagad,5,6152.76
O003597,1,nagad,4,6289.07
O003598,1,cash_on_delivery,1,6426.38
O003599,1,credit_card,2,6563.69
O003600,1,bkash,1,6700.00
O003601,1,bkash,6,6837.31
O003602,1,bkash,5,6974.62
O003603,1,bkash,4,7111.93
O003604,1,nagad,3,7248.24
O003605,1,cash_on_delivery,1,7385.55
O003606,1,cash_on_delivery,1,7522.86
O003607,1,credit_card,6,7659.17
O003608,1,bkash,5,7796.48
O003609,1,bkash,4,7933.79
O003610,1,bkash,3,8070.10
O003611,1,nagad,2,8207.41
O003612,1,nagad,1,8344.72
O003613,1,cash_on_delivery,1,8481.03
O003614,1,cash_on_delivery,1,8618.34
O003615,1,bank_transfer,4,8755.65
O003616,1,bkash,3,8892.96
O003617,1,bkash,2,9029.27
O003618,1,bkash,1,9166.58
O003619,1,nagad,6,9303.89
O003620,1,nagad,5,9440.20
O003621,1,cash_on_delivery,1,1577.51
O003622,1,credit_card,3,1714.82
O003623,1,bank_transfer,2,1851.13
O003624,1,bkash,1,1988.44
O003625,1,bkash,6,2125.75
O003626,1,bkash,5,2262.06
O003627,1,nagad,4,2399.37
O003628,1,nagad,3,2536.68
O003629,1,cash_on_delivery,1,2673.99
O003630,1,credit_card,1,2810.30
O003631,1,bkash,6,2947.61
O003632,1,bkash,5,3084.92
O003633,1,bkash,4,3221.23
O003634,1,nagad,3,3358.54
O003635,1,nagad,2,3495.85
O003636,1,cash_on_delivery,1,3632.16
O003637,1,cash_on_delivery,1,3769.47
O003638,1,credit_card,5,3906.78
O003639,1,bkash,4,4043.09
O003640,1,bkash,3,4180.40
O003641,1,bkash,2,4317.71
O003642,1,nagad,1,4454.02
O003643,1,nagad,6,4591.33
O003644,1,cash_on_delivery,1,4728.64
O003645,1,credit_card,4,4865.95
O003646,1,bank_transfer,3,5002.26
O003647,1,bkash,2,5139.57
O003648,1,bkash,1,5276.88
O003649,1,bkash,6,5413.19
O003650,1,nagad,5,5550.50
O003651,1,nagad,4,5687.81
O003652,1,cash_on_delivery,1,5824.12
O003653,1,credit_card,2,5961.43
O003654,1,bkash,1,6098.74
O003655,1,bkash,6,6235.05
O003656,1,bkash,5,6372.36
O003657,1,nagad,4,6509.67
O003658,1,nagad,3,6646.98
O003659,1,cash_on_delivery,1,6783.29
O003660,1,cash_on_delivery,1,6920.60
O003661,1,credit_card,6,7057.91
O003662,1,bkash,5,7194.22
O003663,1,bkash,4,7331.53
O003664,1,bkash,3,7468.84
O003665,1,nagad,2,7605.15
O003666,1,nagad,1,7742.46
O003667,1,cash_on_delivery,1,7879.77
O003668,1,cash_on_delivery,1,8016.08
O003669,1,bank_transfer,4,8153.39
O003670,1,bkash,3,8290.70
O003671,1,bkash,2,8427.01
O003672,1,bkash,1,8564.32
O003673,1,nagad,6,8701.63
O003674,1,nagad,5,8838.94
O003675,1,cash_on_delivery,1,8975.25
O003676,1,credit_card,3,9112.56
O003677,1,bkash,2,9249.87
O003678,1,bkash,1,9386.18
O003679,1,bkash,6,1523.49
O003680,1,nagad,5,1660.80
O003681,1,nagad,4,1797.11
O003682,1,cash_on_delivery,1,1934.42
O003683,1,cash_on_delivery,1,2071.73
O003684,1,credit_card,1,2208.04
O003685,1,bkash,6,2345.35
O003686,1,bkash,5,2482.66
O003687,1,bkash,4,2619.97
O003688,1,nagad,3,2756.28
O003689,1,nagad,2,2893.59
O003690,1,cash_on_delivery,1,3030.90
O003691,1,cash_on_delivery,1,3167.21
O003692,1,bank_transfer,5,3304.52
O003693,1,bkash,4,3441.83
O003694,1,bkash,3,3578.14
O003695,1,bkash,2,3715.45
O003696,1,nagad,1,3852.76
O003697,1,nagad,6,3989.07
O003698,1,cash_on_delivery,1,4126.38
O003699,1,credit_card,4,4263.69
O003700,1,bkash,3,4400.00
O003701,1,bkash,2,4537.31
O003702,1,bkash,1,4674.62
O003703,1,bkash,6,4811.93
O003704,1,nagad,5,4948.24
O003705,1,cash_on_delivery,1,5085.55
O003706,1,cash_on_delivery,1,5222.86
O003707,1,credit_card,2,5359.17
O003708,1,bkash,1,5496.48
O003709,1,bkash,6,5633.79
O003710,1,bkash,5,5770.10
O003711,1,nagad,4,5907.41
O003712,1,nagad,3,6044.72
O003713,1,cash_on_delivery,1,6181.03
O003714,1,cash_on_delivery,1,6318.34
O003715,1,bank_transfer,6,6455.65
O003716,1,bkash,5,6592.96
O003717,1,bkash,4,6729.27
O003718,1,bkash,3,6866.58
O003719,1,nagad,2,7003.89
O003720,1,nagad,1,7140.20
O003721,1,cash_on_delivery,1,7277.51
O003722,1,credit_card,5,7414.82
O003723,1,bank_transfer,4,7551.13
O003724,1,bkash,3,7688.44
O003725,1,bkash,2,7825.75
O003726,1,bkash,1,7962.06
O003727,1,nagad,6,8099.37
O003728,1,nagad,5,8236.68
O003729,1,cash_on_delivery,1,8373.99
O003730,1,credit_card,3,8510.30
O003731,1,bkash,2,8647.61
O003732,1,bkash,1,8784.92
O003733,1,bkash,6,8921.23
O003734,1,nagad,5,9058.54
O003735,1,nagad,4,9195.85
O003736,1,cash_on_delivery,1,9332.16
O003737,1,cash_on_delivery,1,9469.47
O003738,1,credit_card,1,1606.78
O003739,1,bkash,6,1743.09
O003740,1,bkash,5,1880.40
O003741,1,bkash,4,2017.71
O003742,1,nagad,3,2154.02
O003743,1,nagad,2,2291.33
O003744,1,cash_on_delivery,1,2428.64
O003745,1,credit_card,6,2565.95
O003746,1,bank_transfer,5,2702.26
O003747,1,bkash,4,2839.57
O003748,1,bkash,3,2976.88
O003749,1,bkash,2,3113.19
O003750,1,nagad,1,3250.50
O003751,1,nagad,6,3387.81
O003752,1,cash_on_delivery,1,3524.12
O003753,1,credit_card,4,3661.43
O003754,1,bkash,3,3798.74
O003755,1,bkash,2,3935.05
O003756,1,bkash,1,4072.36
O003757,1,nagad,6,4209.67
O003758,1,nagad,5,4346.98
O003759,1,cash_on_delivery,1,4483.29
O003760,1,cash_on_delivery,1,4620.60
O003761,1,credit_card,2,4757.91
O003762,1,bkash,1,4894.22
O003763,1,bkash,6,5031.53
O003764,1,bkash,5,5168.84
O003765,1,nagad,4,5305.15
O003766,1,nagad,3,5442.46
O003767,1,cash_on_delivery,1,5579.77
O003768,1,cash_on_delivery,1,5716.08
O003769,1,bank_transfer,6,5853.39
O003770,1,bkash,5,5990.70
O003771,1,bkash,4,6127.01
O003772,1,bkash,3,6264.32
O003773,1,nagad,2,6401.63
O003774,1,nagad,1,6538.94
O003775,1,cash_on_delivery,1,6675.25
O003776,1,credit_card,5,6812.56
O003777,1,bkash,4,6949.87
O003778,1,bkash,3,7086.18
O003779,1,bkash,2,7223.49
O003780,1,nagad,1,7360.80
O003781,1,nagad,6,7497.11
O003782,1,cash_on_delivery,1,7634.42
O003783,1,cash_on_delivery,1,7771.73
O003784,1,credit_card,3,7908.04
O003785,1,bkash,2,8045.35
O003786,1,bkash,1,8182.66
O003787,1,bkash,6,8319.97
O003788,1,nagad,5,8456.28
O003789,1,nagad,4,8593.59
O003790,1,cash_on_delivery,1,8730.90
O003791,1,cash_on_delivery,1,8867.21
O003792,1,bank_transfer,1,9004.52
O003793,1,bkash,6,9141.83
O003794,1,bkash,5,9278.14
O003795,1,bkash,4,9415.45
O003796,1,nagad,3,1552.76
O003797,1,nagad,2,1689.07
O003798,1,cash_on_delivery,1,1826.38
O003799,1,credit_card,6,1963.69
O003800,1,bkash,5,2100.00
O003801,1,bkash,4,2237.31
O003802,1,bkash,3,2374.62
O003803,1,bkash,2,2511.93
O003804,1,nagad,1,2648.24
O003805,1,cash_on_delivery,1,2785.55
O003806,1,cash_on_delivery,1,2922.86
O003807,1,credit_card,4,3059.17
O003808,1,bkash,3,3196.48
O003809,1,bkash,2,3333.79
O003810,1,bkash,1,3470.10
O003811,1,nagad,6,3607.41
O003812,1,nagad,5,3744.72
O003813,1,cash_on_delivery,1,3881.03
O003814,1,cash_on_delivery,1,4018.34
O003815,1,bank_transfer,2,4155.65
O003816,1,bkash,1,4292.96
O003817,1,bkash,6,4429.27
O003818,1,bkash,5,4566.58
O003819,1,nagad,4,4703.89
O003820,1,nagad,3,4840.20
O003821,1,cash_on_delivery,1,4977.51
O003822,1,credit_card,1,5114.82
